var0|var1|var2|var3|var4|var5|var6|var7|var8|var9|var10|var11|var12|var13|var14|var15|var16|var17|var18|var19|var20|var21|var22|var23|var24|var25|var26|var27|var28|var29|var30|var31|var32|var33|var34|var35|var36|var37|var38|var39|var40|var41|var42|var43|var44|var45|var46|var47|var48|var49|var50|var51|var52|var53|var54|var55|var56|var57|var58|var59|var60|var61|var62|var63|var64|var65|var66|var67|var68
5722440|90805584|Y|2009-11-15|299.26|9330.98724048|1650.0|-268.711195494|Y|2013-06-08|030|B|X|5N|31|2|*2|D|11.17|1|R|2|I|4395.81448633|29.02|1000|2013-01-10|00:00:00.108872|50|1|284|M|69872|N|null|X|M|5|1332150|7|413|5|247|A|3793|752|489|5|*2|Y|2005-10-06|Y|2009-01-11 00:00:01|680|C|2013-04-17 00:00:00|51|01|null|Y|*2|188|0|2|4|7|null|2|77.37035
1947797|26347360|Y|2006-07-01|142.46|36425.2758502|15950.0|12830.7740488|Y|1999-11-21|L06|B|X|5N|25|4|*2|F|15.88|6|K|1|I|4225.22287343|103.75|1000|2013-03-14|00:00:00.108872|11|1|139|N|70626|N|2|N|N|0|786819|7|308|14|457|N|7513|036|974|8|*2|Y|2011-08-27|Y|2012-05-11 00:00:01|38|C|2008-05-23 00:00:00|00|90|N|Y|*2|840|0|1|6|0|89295777.8143|8|191.10533
7558216|66666775|Y|2006-11-11|956.79|13722.2762372|300.0|4116.77389482|null|1999-05-25|C21|B|4|5N|29|4|*2|F|2.34|2|I|1|B|9041.24909626|102.15|5100|2013-04-18|00:00:00.108872|00|8|2|N|89757|N|9|M|M|2|1353249|*2|859|9|517|S|9222|752|95|5|*2|Y|2012-04-24|N|2010-08-05 00:00:01|778|C|null|01|00|N|Y|*2|484|0|2|4|7|28753079.5147|2|2.169983
1831680|44274215|Y|2012-12-09|45.58|146.973064668|1300.0|-34.5483411076|Y|1999-09-25|252|B|X|5A|28|3|*2|A|26.32|2|R|1|B|626.026602451|304.5|1000|2013-05-20|00:00:00.108872|00|2|36|N|57898|A|1|X|P|5|1310550|6|620|0|665|A|5965|840|117|8|*2|null|2011-09-22|Y|2006-10-15 00:00:01|916|P|2010-10-27 00:00:00|01|81|null|Y|*2|826|0|1|2|7|67342108.3944|8|1732.9696
5572533|25767275|Y|2010-12-03|1703.1|38692.1969368|2030.0|692.410061305|Y|2013-06-29|011|B|X|5W|28|3|*2|D|65.77|0|V|2|I|11319.3390181|306.0|1000|2013-04-10|00:00:00.108872|50|2|162|M|33344|F|0|N|P|3|1597249|0|125|2|327|R|9754|752|240|5|*2|Y|2008-11-25|N|2011-10-12 00:00:01|842|M|2006-03-24 00:00:00|01|02|N|Y|*2|826|0|2|5|2|40517919.6577|2|2146.1714
7488226|13206104|N|2005-07-08|934.21|32400.9696405|9000.0|11212.7720654|Y|2005-06-01|255|B|4|5A|10|1|*2|F|237.05|5|E|1|B|4012.93191935|22.0|1000|2013-04-25|00:00:00.108872|17|1|3182|N|9016|S|0|N|S|3|1333349|4|583|16|950|R|3788|410|368|5|*2|N|2004-09-14|Y|2005-05-22 00:00:01|452|P|2006-10-01 00:00:00|71|81|N|Y|*2|410|0|1|1|7|64824690.3517|0|748.867
7757179|57269731|N|2011-03-28|4697.0|2317.09781219|3100.0|13832.1644422|Y|2001-08-04|053|B|4|5W|2|2|*2|A|20.88|2|V|1|B|3219.00641538|122.25|1000|2013-03-15|00:00:00.108872|11|8|532|N|44637|N|1|M|N|5|1595750|3|620|14|713|T|7994|356|988|5|*2|Y|2009-09-30|Y|2007-09-05 00:00:01|969|P|2012-10-27 00:00:00|08|81|Y|Y|*2|752|0|1|1|3|52720878.9063|8|6.146889
526216|9040196|Y|2004-06-09|822.63|35457.08173|700.0|12960.4622983|Y|1988-11-27|C21|B|4|5Y|16|1|*2|D|121.98|0|V|1|I|14475.0461411|23.0|5100|2013-05-06|00:00:00.108872|17|1|110|null|96872|N|1|N|S|2|1324050|6|452|4|990|D|7379|458|606|5|*2|Y|2011-09-05|N|2005-12-20 00:00:01|265|C|2004-08-29 00:00:00|05|00|N|null|*2|484|0|2|0|2|31908929.9372|0|9.592492
8842976|53510279|Y|2011-08-10|4895.85|15804.8802117|2300.0|5000.404526|Y|2009-01-07|255|B|null|null|25|0|*2|D|59.02|4|T|1|B|8625.62237131|318.0|5100|2013-08-07|00:00:00.108872|50|8|133|N|25573|N|1|N|P|3|19837|2|379|14|91|D|4812|480|561|8|*2|N|2005-04-15|N|2012-09-21 00:00:01|777|C|2008-04-23 00:00:00|06|02|Y|Y|*2|376|0|1|5|4|77244391.3196|1|37.842632
2341857|26240596|N|2011-01-11|2651.88|26213.2641427|10300.0|14326.2814451|Y|2011-08-29|L04|B|4|5Z|3|0|*2|D|26.05|5|I|1|B|10395.4408747|386.0|5100|2013-05-28|00:00:00.108872|00|1|295|M|9813|F|1|N|M|4|1304040|3|258|22|828|C|3710|376|918|5|*2|Y|2010-03-03|N|2003-01-02 00:00:01|298|P|null|01|90|Y|Y|*2|356|0|null|5|0|63717791.1864|1|122.12717
4617245|75237939|N|2012-07-13|975.0|16835.4491788|600.0|10199.7615713|Y|2007-07-17|256|B|4|5A|36|2|*2|R|48.75|8|K|1|B|3506.81342221|183.0|5100|2013-06-26|00:00:00.108872|17|8|49|M|29036|N|0|null|P|2|1560749|*2|397|0|431|D|3144|372|329|5|*2|Y|2005-08-08|N|2008-06-26 00:00:01|538|M|2010-07-21 00:00:00|02|01|Y|Y|*2|410|0|2|6|7|67160517.8749|8|1783.1748
1257415|18108162|Y|2012-12-10|1977.46|8339.50642337|950.0|16555.1886743|Y|1999-01-18|026|B|4|5W|15|1|*2|A|116.03|2|I|2|I|13273.8245462|303.0|5100|2013-02-15|00:00:00.108872|11|1|617|M|27515|N|2|N|N|1|2957136|0|185|2|336|N|5961|850|815|5|*2|Y|2008-02-13|N|2007-05-21 00:00:01|151|M|2009-06-12 00:00:00|05|00|N|Y|*2|986|0|1|9|7|56623618.266|0|1579.4617
315148|90496639|Y|2013-07-14|190.84|9315.27159091|16500.0|11144.3290544|Y|2009-05-20|021|B|4|5N|6|3|*2|F|142.0|8|C|1|I|5233.67411419|127.0|1000|2013-06-16|00:00:00.108872|00|8|202|M|63281|S|0|N|N|2|1560749|7|416|7|502|T|5949|484|399|5|*2|N|2012-04-05|N|2009-04-28 00:00:01|996|P|2007-06-24 00:00:00|00|02|Y|Y|*2|752|0|0|8|3|33963814.9466|2|11.795217
4764532|38477121|N|2012-01-09|142.7|18503.7419597|1010.0|6058.44288184|Y|1996-02-12|255|B|4|5W|27|1|*2|A|61.84|2|null|2|I|12738.4261433|103.0|5100|2013-04-07|00:00:00.108872|00|2|121|N|55548|N|1|M|P|2|1308150|4|425|14|660|R|6012|246|739|8|*2|Y|2004-10-11|N|2003-04-01 00:00:01|641|P|2009-07-24 00:00:00|02|81|N|Y|*2|376|0|1|1|2|94054107.2991|1|960.3706
5320578|91209247|Y|2013-02-19|1914.65|6281.87572|15000.0|5944.41221869|Y|1993-07-23|L03|B|X|5X|28|2|*2|A|16.1|0|P|1|B|75.4507299545|544.99|5100|2013-05-09|00:00:00.108872|17|1|112|N|76522|S|0|X|N|2|2707532|2|707|22|687|A|5611|276|639|8|*2|Y|2006-03-07|N|2011-10-18 00:00:01|132|P|2004-11-12 00:00:00|01|02|Y|Y|*2|392|0|0|0|1|null|1|1460.3184
7802683|85284383|N|2009-11-28|1505.82|11801.7767019|17200.0|-730.303837213|Y|1993-08-08|252|B|X|5X|21|3|*2|F|165.0|7|K|1|I|2545.05000682|365.0|1000|2013-02-01|00:00:00.108872|17|2|802|N|19185|N|1|null|N|3|1336549|6|422|10|361|N|5300|036|251|8|*2|N|null|N|2010-10-11 00:00:01|685|P|2007-09-25 00:00:00|06|01|Y|Y|*2|978|0|2|2|7|77431510.2045|2|1167.9854
67845|8500900|Y|2007-08-23|3070.0|-681.061870239|2305.0|13173.8586207|Y|1996-07-23|021|B|4|5W|25|3|*2|F|55.42|8|K|2|I|5119.1126935|22.5|1000|2013-06-18|00:00:00.108872|00|2|3000|null|94267|A|9|M|N|0|4159301|4|737|0|731|C|7278|188|453|8|*2|Y|2013-04-27|Y|2007-10-09 00:00:01|516|P|2009-05-23 00:00:00|01|01|Y|Y|*2|410|0|1|0|7|24074146.7429|2|1427.1473
6090033|3022989|Y|2005-06-04|149.0|27672.1350675|2450.0|9973.22895493|Y|1985-07-23|011|B|X|5X|3|3|*2|F|125.89|7|U|2|I|9751.54879994|303.0|5100|2013-05-28|00:00:00.108872|11|1|170|N|26024|F|9|X|P|0|101368|2|374|14|600|O|5198|484|311|8|*2|Y|2011-12-11|Y|2006-10-26 00:00:01|140|P|2006-06-12 00:00:00|02|02|N|Y|*2|484|0|null|9|0|93486062.4803|1|134.09682
7754699|10832197|Y|2004-07-18|132.56|1093.0740778|500.0|71.8585134731|Y|1992-09-23|053|B|4|5W|26|3|*2|A|127.61|5|V|1|I|693.749849402|148.0|5100|2013-02-21|00:00:00.108872|50|8|143|null|61016|A|1|N|N|4|1000000|0|33|4|839|S|5973|524|748|8|*2|Y|2011-03-03|Y|2011-09-21 00:00:01|655|C|null|01|02|Y|Y|*2|156|0|0|4|5|13605876.7946|1|1.915012
3208878|30902887|Y|2004-06-25|4405.0|4522.58857641|40000.0|1715.05661924|Y|1988-10-29|024|B|X|5N|20|2|*2|D|75.68|6|E|2|I|6262.16405619|203.0|1000|2013-04-14|00:00:00.108872|50|8|156|N|64564|N|9|N|M|0|101368|4|701|10|106|N|3387|156|671|5|*2|Y|2006-11-17|N|2010-01-29 00:00:01|269|M|2004-08-14 00:00:00|08|81|Y|Y|*2|752|0|2|7|3|14315813.0866|1|973.99835
6636557|39314026|Y|2009-12-23|45.58|29989.0660869|1200.0|6942.67144743|Y|2006-10-04|019|B|X|5N|32|1|*2|R|123.2|8|S|2|B|12557.2567576|24.0|5100|2013-01-27|00:00:00.108872|50|8|504|null|63195|A|9|N|S|5|1335750|4|76|10|693|N|5931|344|37|8|*2|N|2010-10-03|Y|2010-02-05 00:00:01|851|P|2010-11-07 00:00:00|71|01|N|null|*2|392|0|0|4|0|29442944.3493|1|48.84723
9125868|3140253|Y|2013-03-19|818.55|6970.16751357|7000.0|9255.62917603|Y|2009-01-28|C21|B|4|5W|39|0|*2|D|82.44|5|S|1|B|12217.6873867|308.0|5100|2013-02-03|00:00:00.108872|17|2|933|N|3320|A|0|M|M|1|2740627|1|806|8|429|N|3607|124|912|5|*2|N|null|Y|2004-01-15 00:00:01|406|P|2010-12-26 00:00:00|08|81|Y|Y|*2|188|0|1|8|5|41274112.5426|1|925.79315
7589591|91904020|N|2008-02-14|241.23|8290.40823249|520.0|-13.7753275219|Y|1997-04-14|L04|B|4|5Z|39|4|*2|R|32.11|6|U|1|I|6510.58578512|305.99|5100|2013-01-31|00:00:00.108872|50|1|203|M|98009|N|2|M|S|2|1285950|*2|290|7|368|C|7993|752|605|8|*2|Y|2009-09-04|N|2003-10-28 00:00:01|734|C|2011-02-25 00:00:00|05|81|Y|Y|*2|410|0|1|7|0|20807951.5826|2|251.11336
6239080|41928235|Y|2009-04-21|3843.57|30835.5216891|1550.0|-1450.31485872|Y|1996-09-18|030|B|4|5W|36|2|*2|D|788.45|0|N|1|I|11246.9098469|304.5|1000|2013-03-28|00:00:00.108872|50|2|30|M|62200|A|2|N|P|0|1524051|6|318|7|627|A|3771|276|180|8|*2|N|2012-01-16|N|2006-06-10 00:00:01|257|M|2004-09-15 00:00:00|00|02|N|Y|*2|826|0|2|0|7|null|2|712.35767
6707555|25233133|N|2011-12-26|2231.87|18168.8617968|341.0|7503.21407547|Y|2005-01-03|012|B|4|5Y|36|4|*2|R|46.79|4|P|1|B|10237.5958734|64.24|5100|2013-08-10|00:00:00.108872|50|8|221|N|94015|S|1|N|N|4|1335750|2|161|2|714|O|7033|826|984|8|*2|null|2011-05-28|N|2004-06-23 00:00:01|186|M|2003-12-27 00:00:00|06|81|Y|Y|*2|484|0|1|6|1|69225483.3838|1|39.390625
8369044|50893413|N|2007-03-17|-143.0|37398.9530945|1050.0|6264.50272844|Y|1989-02-14|253|null|4|5A|31|3|*2|D|49.94|8|K|2|B|6015.65927446|46.0|5100|2013-02-23|00:00:00.108872|50|1|1031|M|85794|F|2|M|S|0|1519849|0|980|9|908|N|3176|344|298|5|*2|null|2005-02-18|N|2010-02-07 00:00:01|720|M|2004-11-27 00:00:00|00|90|Y|Y|*2|458|0|0|4|0|43856371.0502|2|14.995418
8613501|61072945|Y|2012-12-31|12.06|27271.3955118|200.0|-157.94144779|Y|2002-02-09|015|B|4|5N|29|0|*2|A|81.47|7|U|1|B|12004.7076277|400.0|5100|2013-01-08|00:00:00.108872|50|2|208|N|11133|N|2|M|M|3|1276999|6|534|22|704|D|5964|036|591|5|*2|Y|2011-04-29|Y|2010-12-15 00:00:01|442|M|2011-09-20 00:00:00|02|00|Y|null|*2|410|0|null|0|1|null|1|17.604456
6943603|89072917|Y|2011-10-07|3395.7|28802.7817982|3250.0|979.276187504|Y|2012-04-16|259|B|4|5X|1|3|*2|F|89.27|3|P|2|B|14267.4901157|304.0|5100|2013-03-21|00:00:00.108872|50|2|1203|N|6910|F|2|X|P|2|1324050|4|882|3|230|D|3577|850|134|8|*2|N|2007-09-15|Y|2011-10-29 00:00:01|189|C|2004-01-03 00:00:00|00|81|Y|null|*2|978|0|1|1|4|9446971.39354|2|2085.862
5451389|7579307|N|2012-04-02|26.48|33402.243218|1539.0|11236.0817196|Y|1983-12-21|256|B|4|5Y|37|4|*2|R|39.85|1|V|1|B|14797.1531954|372.47|5100|2013-03-21|00:00:00.108872|11|1|369|M|45663|A|1|X|M|0|1336049|*2|736|9|195|D|0780|280|755|8|*2|Y|null|N|2013-01-31 00:00:01|126|C|2006-05-12 00:00:00|51|01|Y|Y|*2|188|0|1|1|7|89568535.4409|2|5.3623185
6524857|24046335|Y|2008-09-12|328.13|24249.0359143|951.0|2376.05417284|Y|1988-05-05|256|B|X|5A|39|2|*2|F|49.4|5|E|2|I|14449.128713|323.85|1000|2013-07-10|00:00:00.108872|17|8|267|M|7505|S|2|N|P|4|101368|1|214|6|865|S|4468|630|446|8|*2|N|null|null|2006-09-18 00:00:01|729|M|2008-01-30 00:00:00|05|90|N|Y|*2|392|0|1|2|3|null|2|909.0708
7339499|27169327|Y|2007-09-21|1005.0|7815.68442024|2400.0|3783.06493149|null|1986-06-18|057|B|4|5Z|8|2|*2|A|49.12|5|E|1|I|15056.6501607|210.0|5100|2013-05-19|00:00:00.108872|11|2|165|N|16211|N|9|M|M|1|2957136|1|315|22|684|O|5561|250|836|8|*2|N|2009-04-05|N|2005-09-13 00:00:01|425|P|2010-05-10 00:00:00|00|90|Y|Y|*2|356|0|2|9|4|40286676.2264|1|680.9603
4906805|49123283|N|2013-08-15|999.51|10083.1375336|1510.0|713.099889278|Y|1996-05-17|014|B|4|5N|36|2|*2|F|24.63|3|N|1|I|11783.1302351|103.75|1000|2013-03-06|00:00:00.108872|11|2|2015|N|73357|N|9|X|M|5|1515450|5|867|16|425|R|3777|724|817|5|*2|N|2008-07-11|N|2005-11-26 00:00:01|411|C|2008-12-31 00:00:00|05|90|N|Y|*2|124|0|2|6|1|79130880.2238|1|2418.6396
3949794|88811594|N|2008-03-20|2588.53|23305.0306256|3825.0|-620.493970127|null|2011-08-26|053|B|X|5W|7|1|*2|F|123.63|4|I|2|I|1939.10058662|142.95|1000|2013-05-29|00:00:00.108872|50|8|967|M|53657|F|1|M|P|1|1353249|0|941|1|87|D|4119|458|843|8|*2|Y|2004-08-26|Y|2006-10-29 00:00:01|972|P|2006-12-23 00:00:00|51|00|N|Y|*2|376|0|1|4|0|79503037.5537|8|20.16832
427486|88541193|N|2007-08-06|108.0|9116.75116029|8900.0|4433.2666966|null|1992-12-15|020|B|X|5Z|36|4|*2|A|85.22|6|W|2|B|10403.8109282|182.25|1000|2013-08-31|00:00:00.108872|00|1|90|M|64392|N|2|N|P|2|2707532|2|506|14|652|N|3640|276|988|8|*2|N|2010-04-02|N|2003-01-09 00:00:01|120|M|2012-05-30 00:00:00|51|01|Y|Y|*2|946|0|1|8|4|6370391.4277|8|464.0032
2540492|77646654|N|2006-03-08|934.21|8279.77607898|301.0|5958.20318365|Y|2011-10-22|C23|B|4|5X|13|0|*2|A|11.52|5|C|2|B|2236.70787927|1250.0|5100|2013-08-18|00:00:00.108872|50|1|925|N|10221|N|1|X|P|5|1324050|0|882|14|129|R|5814|630|509|8|*2|Y|2007-01-14|Y|2009-10-14 00:00:01|576|M|2013-02-17 00:00:00|71|81|Y|Y|*2|392|0|2|9|1|18306073.0862|1|820.8484
2976948|86855494|Y|2008-01-31|347.92|32913.9182912|650.0|4860.45322629|Y|2000-01-02|057|B|X|5A|10|3|*2|A|76.07|0|R|2|I|15972.2034217|205.0|5100|2013-05-25|00:00:00.108872|17|1|38|M|63921|S|0|M|P|1|1285950|1|490|5|923|O|3795|840|395|8|*2|N|2009-04-13|Y|2009-08-31 00:00:01|394|M|2005-09-10 00:00:00|05|02|N|Y|*2|356|0|0|5|3|83636370.8336|2|1528.2172
7702162|42772797|Y|2011-08-03|165.86|33623.063821|1205.0|4322.59953212|Y|1993-05-08|014|B|4|5W|13|4|*2|F|303.76|6|K|2|I|5535.05463085|244.0|5100|2013-04-30|00:00:00.108872|00|2|174|M|52840|F|1|N|P|2|1519849|4|963|8|759|D|5099|392|546|8|*2|Y|2004-10-12|N|2004-06-19 00:00:01|262|M|2005-06-13 00:00:00|00|81|Y|Y|*2|376|0|0|6|3|38657813.6348|2|1676.0271
7326947|88773662|N|2005-08-20|113.0|20999.2359302|3300.0|13287.8029188|Y|1989-11-11|021|B|X|5N|27|1|*2|D|41.99|2|C|1|B|14892.7403345|103.0|1000|2013-08-02|00:00:00.108872|11|2|771|N|75872|F|0|M|N|0|1545699|*2|779|0|759|T|7911|280|15|5|*2|N|2009-04-15|Y|2013-03-24 00:00:01|184|C|2007-02-27 00:00:00|51|02|null|Y|*2|348|0|2|1|2|85546652.7749|0|10.788148
8289155|53875635|Y|null|4370.43|16257.0117584|13500.0|5143.85453538|Y|1989-12-25|C23|B|4|5W|37|4|*2|R|20.68|5|C|1|I|8733.21983884|22.5|5100|2013-06-25|00:00:00.108872|11|8|58|N|34586|S|1|M|S|3|9650180|5|217|2|186|C|3256|250|908|8|*2|N|2009-06-08|Y|2012-07-03 00:00:01|272|C|2013-06-18 00:00:00|51|90|N|Y|*2|376|0|1|4|5|78698594.726|0|2259.5977
7632573|13674456|N|2011-12-18|90.95|6929.44453415|8100.0|13620.169018|Y|2004-05-31|253|B|4|5Y|8|1|*2|F|59.88|7|T|2|I|14390.7529683|206.0|5100|2013-05-11|00:00:00.108872|50|1|325|N|83352|S|0|M|P|1|9219|*2|414|5|998|O|7011|724|221|5|*2|N|2008-10-05|Y|2012-09-12 00:00:01|836|M|2007-06-22 00:00:00|05|81|N|Y|*2|986|0|2|5|0|47183456.7552|2|123.96063
4129784|70987296|N|2009-02-24|330.83|1265.07880727|1575.0|6337.16122933|Y|2006-12-29|010|B|X|5Y|1|2|*2|D|12.62|5|S|2|I|2667.78565914|72.0|1000|2013-03-21|00:00:00.108872|17|2|214|N|68221|S|2|N|S|1|3152585|0|126|1|207|T|7993|372|741|5|*2|Y|2006-03-07|Y|2013-02-18 00:00:01|398|C|2004-08-25 00:00:00|08|90|N|Y|*2|188|0|2|2|0|21757868.2547|2|2066.35
5879350|35527098|Y|null|1.58|12139.8002387|3150.0|6649.78493612|Y|2004-08-15|C21|B|4|5Z|12|3|*2|R|9.11|6|W|1|I|12789.3774332|166.0|5100|2013-05-12|00:00:00.108872|50|1|126|M|28340|F|9|N|S|0|1332150|7|904|28|731|C|5411|840|616|8|*2|Y|null|Y|2009-09-02 00:00:01|262|C|2013-04-19 00:00:00|06|90|Y|Y|*2|156|0|2|4|5|null|2|4.127164
1342911|33373189|Y|2013-01-25|226.54|15383.5909663|1750.0|16691.9839909|Y|2007-02-21|024|B|4|5Z|29|2|*2|F|46.87|7|E|2|I|5941.0462555|415.47|1000|2013-05-25|00:00:00.108872|00|8|392|N|73675|N|0|M|N|2|9219|6|205|14|790|T|5065|724|427|8|*2|N|2004-12-20|N|null|902|M|2003-08-23 00:00:00|51|00|N|null|*2|124|0|2|5|0|6853668.52123|8|227.9331
8929738|49319155|N|2013-08-08|1726.74|22082.9109673|2650.0|5439.43464383|Y|1994-05-31|256|B|X|5X|4|0|*2|F|23.12|8|I|2|B|15584.8661433|123.0|1000|2013-05-08|00:00:00.108872|00|8|1031|N|75315|F|9|X|N|0|2718056|3|604|4|36|C|5039|036|605|5|*2|N|null|N|2002-09-23 00:00:01|822|M|2009-12-19 00:00:00|51|90|Y|Y|*2|392|0|0|9|1|26802621.1436|8|10.162071
472630|86855494|Y|2011-06-09|394.36|24898.3756739|1600.0|12957.1046392|null|1991-05-17|259|B|X|5Z|1|4|*2|D|24.61|1|E|2|B|8086.77189368|544.99|5100|2013-06-23|00:00:00.108872|11|2|361|M|45939|A|9|N|P|1|3152585|*2|622|16|721|A|3722|344|442|5|*2|N|2009-11-28|N|2006-04-18 00:00:01|486|C|2004-08-11 00:00:00|52|81|Y|Y|*2|410|0|2|6|3|30568724.117|8|204.34259
932904|2143697|N|2012-08-12|108.0|32323.5722497|951.0|12984.8510001|Y|2007-07-28|025|B|X|5Z|33|0|*2|A|180.75|6|N|2|B|15880.7930102|263.0|5100|2013-05-29|00:00:00.108872|11|1|314|M|84514|A|1|X|P|1|1308150|5|688|3|280|S|7342|642|735|5|*2|N|2009-01-11|Y|2002-09-25 00:00:01|219|P|2011-06-18 00:00:00|02|02|N|Y|*2|978|0|2|6|3|3640698.22243|2|73.58189
134250|10287470|Y|null|97.0|17790.2339398|8300.0|7144.16091599|Y|2010-05-02|011|B|X|5N|16|3|*2|D|32.2|7|C|1|I|7997.97919696|200.0|1000|2013-08-02|00:00:00.108872|11|2|19|N|84970|F|1|N|S|0|1524051|3|594|1|877|C|3395|524|249|8|*2|null|2009-11-11|Y|null|17|P|2013-08-10 00:00:00|08|81|N|Y|*2|978|0|2|2|2|54745776.5182|1|493.52228
8228588|31217667|N|2012-05-30|477.0|21590.8711682|4600.0|1492.22531633|Y|2010-03-19|040|B|X|5W|5|1|*2|A|76.08|5|W|1|B|120.9761365|103.75|1000|2013-03-17|00:00:00.108872|50|8|221|N|29367|S|null|M|P|1|1287649|3|322|22|971|S|5231|036|88|8|*2|N|2009-05-06|Y|2004-10-05 00:00:01|369|C|2004-01-22 00:00:00|06|90|Y|null|*2|376|0|1|6|1|null|2|16.642403
2401175|55465067|N|2011-10-15|450.0|37709.2788605|2450.0|6734.94340796|Y|2006-05-22|019|B|X|5W|37|3|*2|A|35.59|2|P|2|B|4614.73943089|206.5|5100|2013-04-24|00:00:00.108872|11|2|631|M|83234|N|1|M|N|4|1335750|4|72|11|438|D|3771|840|425|5|*2|N|2011-02-18|Y|2007-06-25 00:00:01|266|P|2011-06-12 00:00:00|71|01|N|Y|*2|348|0|1|9|3|45470966.4291|8|2040.2218
6890070|66022994|N|2010-12-08|46.05|16260.2652805|1750.0|13306.0996014|Y|2001-12-19|252|B|X|5A|39|1|*2|R|12.94|8|C|2|B|9113.49492641|23.5|5100|2013-03-30|00:00:00.108872|17|1|231|M|29228|F|0|M|S|5|1285950|3|13|6|456|T|3693|356|797|8|*2|N|null|Y|null|489|P|2012-07-22 00:00:00|05|90|N|Y|*2|410|0|2|1|7|98151497.3565|2|467.19025
1034553|88945492|Y|2011-09-09|178.95|10568.7995274|401.0|16305.1944804|Y|2013-06-18|015|B|X|5N|5|4|*2|R|334.0|0|E|2|B|1797.71463625|103.95|5100|2013-01-09|00:00:00.108872|50|1|400|N|70714|S|9|M|P|4|1333349|4|709|22|621|N|5713|356|509|8|*2|N|null|Y|2013-05-14 00:00:01|422|C|2005-05-11 00:00:00|06|90|Y|Y|*2|524|0|1|6|4|34969660.9268|1|12.899644
1942994|643685|Y|2011-05-06|6375.0|8093.2163424|13500.0|6143.28160279|Y|2005-07-27|013|B|X|5Z|5|3|*2|F|67.91|2|E|1|B|15894.4648625|55.0|1000|2013-06-27|00:00:00.108872|00|8|591|M|68951|F|2|M|S|3|1515450|3|30|5|820|O|3504|036|851|5|*2|N|null|Y|2007-03-29 00:00:01|534|P|2007-01-17 00:00:00|08|00|Y|Y|*2|524|0|0|2|1|null|8|1579.4617
4097770|84999069|N|2009-10-01|603.3|18705.0747299|600.0|8945.00815581|Y|1996-01-11|254|B|4|5A|21|3|*2|A|250.0|5|E|2|B|15307.1032512|166.0|5100|2013-03-03|00:00:00.108872|50|8|302|M|14142|N|9|N|P|5|1597249|3|411|14|420|C|5122|076|715|5|*2|Y|2008-09-08|Y|2003-04-28 00:00:01|549|M|2005-08-28 00:00:00|52|01|N|Y|*2|946|0|2|4|5|27484240.3837|1|28.497074
7042363|7687358|Y|2006-02-17|957.0|13435.8309668|13500.0|5504.12662752|Y|2006-11-14|053|B|4|5Z|39|2|*2|D|100.91|2|W|1|B|16266.6799147|169.17|5100|2013-08-20|00:00:00.108872|17|2|400|N|22327|S|2|N|M|4|1336049|5|668|10|939|C|5021|250|300|5|*2|Y|2005-07-22|Y|2008-04-24 00:00:01|802|C|2012-03-13 00:00:00|51|00|Y|Y|*2|376|0|0|9|1|77882621.6|0|424.59393
4645289|31464556|Y|null|469.72|30857.1916991|1150.0|10106.1742444|Y|2005-05-13|029|B|4|5A|29|2|*2|A|21.23|0|R|2|B|3917.65793352|309.95|1000|2013-08-25|00:00:00.108872|11|1|26|N|51098|S|9|X|P|2|1308150|4|169|10|143|R|0742|826|692|5|*2|N|2010-02-23|N|2013-08-09 00:00:01|730|C|2012-06-21 00:00:00|05|02|N|Y|*2|356|0|1|6|7|35911967.0048|2|2.7885962
8078714|48034214|N|2012-01-04|685.85|23439.5321059|3800.0|12629.6992994|Y|2009-11-03|254|B|4|5Y|24|0|*2|D|28.44|6|I|1|B|7083.12559524|900.0|1000|2013-06-05|00:00:00.108872|11|8|5|N|19557|A|0|M|S|5|1323849|4|206|1|314|T|5045|484|742|8|*2|Y|2006-12-24|N|2007-10-17 00:00:01|793|P|2009-08-11 00:00:00|06|00|N|null|*2|752|0|0|6|4|7584513.45362|2|177.9949
5239197|77939238|Y|2012-11-12|203.19|23429.6908026|4250.0|12826.5097853|Y|1996-05-26|252|B|X|5Y|16|4|*2|F|264.94|1|I|2|I|2686.76410051|366.0|5100|2013-07-16|00:00:00.108872|17|1|119|M|74927|F|2|X|P|5|9219|4|109|22|162|N|7372|280|109|5|*2|Y|2013-06-15|Y|2003-05-27 00:00:01|954|M|null|00|01|N|Y|*2|392|0|2|0|7|11320609.0329|0|240.23817
3813819|67659879|Y|2010-12-26|1147.05|31169.8071256|19000.0|17129.0847572|Y|2006-11-04|026|B|4|5W|25|2|*2|F|196.2|7|V|2|I|4152.71012154|203.5|1000|2013-06-10|00:00:00.108872|50|8|423|N|79641|S|9|M|N|5|1515450|0|138|1|912|T|5021|630|388|8|*2|N|2004-11-27|Y|2004-03-15 00:00:01|206|C|2008-01-30 00:00:00|52|90|Y|Y|*2|348|0|1|2|4|72072387.8694|0|1229.6387
7706345|16585875|Y|2006-04-11|180.88|19125.5594673|2150.0|9561.07320922|Y|1988-02-19|010|B|4|5W|20|3|*2|R|13.19|7|C|2|I|4122.98222418|363.0|5100|2013-01-07|00:00:00.108872|17|1|64|N|91123|A|0|X|P|2|1276999|1|902|5|292|N|8351|036|669|5|*2|null|2011-11-21|Y|2011-03-24 00:00:01|707|P|2011-11-01 00:00:00|05|00|N|Y|*2|946|0|0|6|0|59038101.8645|1|854.3748
